18258531,7315507,
17535559,7315507,
16849589,7315507,
15251817,7315507,
14814113,7315507,
14528235,7315507,
15127775,8119213,
17800189,8119213,
17604843,8119213,
14816125,8119213,
14644305,8119213,
14443845,8119213,
14804111,7311790,
14668449,7311790,
17051137,8247658,
17610201,8247658,
16151541,8247658,
14296609,8247658,
15998531,8247658,
16505045,7311790,
17770783,7315504,
16840057,7315504,
16673477,7315504,
16558083,7315504,
16523089,7315504,
16250575,7315504,
14577045,7315504,
14687957,7315489,
16041411,8247658,
15998567,8247658,
14323293,8247658,
18589945,8119201,
18589969,7301734,
17490747,7315498,
16244721,7315498,
15712129,7315498,
15485269,7315498,
14671709,7315498,
14488675,7315498,
17081969,8247658,
16325623,8247658,
14302875,8247658,
16751703,7311790,
15705637,7311790,
18596019,8119201,
18596021,8463982,
18596015,8463982,
18596017,8463982,
18341981,7315498,
17265355,7315498,
14818793,7315498,
14481803,7315498,
16354795,7311790,
16344595,7311790,
16335815,8119201,
16719539,7311790,
16555895,7311790,
16345517,7311790,
16330791,7311790,
16327499,8119201,
16319131,8119201,
16718939,7311790,
16557351,7311790,
17888467,7315507,
16845527,7315507,
15887263,7315507,
15769045,7315507,
14629433,7315507,
15442401,7315507,
14629403,7315507,
14547205,7315507,
18001959,8247658,
16961683,8247658,
15927711,8247658,
15222193,8247658,
15220395,8247658,
14341595,8247658,
14304209,8247658,
16710519,8247658,
16114803,8247658,
14302743,8247658,
15998631,8247658,
18034971,8119222,
17566821,8119222,
16250271,8119222,
14547431,8119222,
15484355,7311790,
15484351,7311790,
15377295,7311790,
15377291,7311790,
15072005,7311790,
14889289,7311790,
14843047,7311790,
14630283,7311790,
14630279,7311790,
14535151,7311790,
14535147,7311790,
14259951,7311790,
16988797,8247658,
16084957,8247658,
15553667,8247658,
14290407,8247658,
18549549,8119222,
17383959,8119222,
16619021,8119222,
15334833,8119222,
18436525,8119201,
18436539,7301734,
15258841,8119201,
18035165,8119222,
15260837,8119222,
16587427,8119222,
14565817,8119222,
15487041,7311790,
18500001,7301734,
16714961,7315504,
16523941,7315504,
15056967,7315504,
14917703,7315504,
14837473,7315504,
14578963,7315504,
14643329,7315498,
14447869,7315498,
14472187,7315498,
14447973,7315498,
18001205,8119213,
16517141,8119213,
16486091,8119213,
15294063,8119213,
14395607,7315531,
16735345,7315504,
14577383,7315504,
15053113,7311790,
15053111,7311790,
18007243,7315504,
16727643,7315504,
14578449,7315504,
15225597,7315498,
14837557,7315498,
16555401,7315498,
14882753,7315498,
14848813,7315498,
14415417,7315504,
18276625,7315507,
18226963,7315507,
17608923,7315507,
16692007,7315507,
16282241,7315507,
14642161,7315507,
15588389,7315507,
14758843,7315507,
14454639,7315507,
